N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
552221,06/05/2021 15:20,,United Kingdom,145,0
562434,04/08/2021 17:45,12823,United Kingdom,30,229.5
568190,25/09/2021 14:36,16342,United Kingdom,12,38.7
546087,09/03/2021 11:35,13026,United Kingdom,156,84.36
545554,03/03/2021 15:12,,United Kingdom,145,0
557852,23/06/2021 10:57,15384,United Kingdom,348,338.84
572880,26/10/2021 13:35,16415,United Kingdom,187,210.35
555937,08/06/2021 09:39,12683,France,467,669.36
574277,03/11/2021 14:42,17857,United Kingdom,832,208
554076,22/05/2021 11:30,16556,United Kingdom,210,369.76
547597,24/03/2021 11:21,,United Kingdom,145,0
580673,05/12/2021 14:30,13089,United Kingdom,1892,3705.48
567711,22/09/2021 10:04,15603,United Kingdom,96,48.48
541565,19/01/2021 11:48,14527,United Kingdom,45,172.15
560581,19/07/2021 15:29,12901,United Kingdom,1074,611.76
551875,05/05/2021 08:16,17061,United Kingdom,196,484.12
580044,01/12/2021 12:36,14869,United Kingdom,195,334.39
543839,14/02/2021 11:08,17811,United Kingdom,30,103.7
537888,09/12/2020 10:04,15358,United Kingdom,440,524.35
579010,28/11/2021 09:31,13258,United Kingdom,50,103.6
552267,08/05/2021 11:49,15038,United Kingdom,21,117.33
557483,20/06/2021 14:17,12643,France,51,250.5
551555,03/05/2021 10:25,17315,United Kingdom,125,108.87
545651,04/03/2021 13:14,,United Kingdom,140,0
566057,08/09/2021 15:16,17997,United Kingdom,370,174.07
550131,14/04/2021 13:27,15935,United Kingdom,114,108.04
576665,16/11/2021 11:46,17841,United Kingdom,460,890.19
548449,31/03/2021 11:08,14911,EIRE,45,168.4
556782,14/06/2021 13:04,14871,United Kingdom,38,106.15
543805,13/02/2021 12:41,17050,United Kingdom,69,131.4
539001,15/12/2020 12:29,16353,United Kingdom,24,102
549170,06/04/2021 17:25,,United Kingdom,145,0
564920,31/08/2021 12:43,,United Kingdom,8,0
569857,06/10/2021 14:31,12939,United Kingdom,744,1658.16
571829,19/10/2021 11:53,16131,United Kingdom,534,1177.64
567341,19/09/2021 15:04,14961,United Kingdom,582,982
548633,01/04/2021 12:25,16333,United Kingdom,864,915.84
546556,15/03/2021 09:32,16156,United Kingdom,122,309.02
544602,22/02/2021 09:01,13767,United Kingdom,198,437.9
547795,25/03/2021 12:21,14536,United Kingdom,40,171.8
562442,04/08/2021 18:31,14397,United Kingdom,64,98.16
537031,03/12/2020 16:45,16455,United Kingdom,108,135
546316,11/03/2021 08:59,17076,United Kingdom,54,182.7
565292,02/09/2021 11:54,16102,United Kingdom,312,553.08
543935,14/02/2021 14:39,12989,United Kingdom,136,901.6
546909,17/03/2021 19:01,14056,United Kingdom,207,220.6
570599,11/10/2021 12:00,,United Kingdom,145,0
553228,16/05/2021 10:48,16496,United Kingdom,334,448.34
544110,16/02/2021 11:03,15059,United Kingdom,57,184.18
574270,03/11/2021 14:28,,United Kingdom,2,6.58
546876,17/03/2021 16:45,,United Kingdom,2,0.84
578856,27/11/2021 11:18,17769,United Kingdom,290,707.81
559151,06/07/2021 15:02,17389,United Kingdom,60,473.7
551725,04/05/2021 08:15,13798,United Kingdom,260,565
537388,06/12/2020 13:35,17682,United Kingdom,210,391.5
560381,18/07/2021 12:42,14733,United Kingdom,160,378.16
549144,06/04/2021 15:28,,United Kingdom,145,0
547842,27/03/2021 11:14,13875,United Kingdom,168,343.03
569729,06/10/2021 09:43,16350,United Kingdom,211,435.47
554765,26/05/2021 11:38,16837,United Kingdom,131,341.6
538867,14/12/2020 14:41,,United Kingdom,1,3.75
559051,05/07/2021 16:47,,United Kingdom,549,1477.98
546869,17/03/2021 16:00,12352,Norway,63,120.33
538130,09/12/2020 15:55,,United Kingdom,10,0
537360,06/12/2020 12:31,18113,United Kingdom,72,76.32
543265,04/02/2021 17:23,,United Kingdom,145,0
569375,03/10/2021 16:29,,United Kingdom,3,0
557672,22/06/2021 10:13,16114,United Kingdom,43,135.75
579708,30/11/2021 14:16,12682,France,240,506.96
577784,21/11/2021 16:24,13862,United Kingdom,147,119.66
563703,18/08/2021 14:02,13273,United Kingdom,153,138.98
561200,25/07/2021 15:01,13695,United Kingdom,49,95.28
553385,16/05/2021 15:53,16710,United Kingdom,375,423.3
567680,21/09/2021 16:17,,United Kingdom,4,0
548013,29/03/2021 11:25,17874,United Kingdom,48,65.16
578927,27/11/2021 12:26,15747,United Kingdom,187,424.57
545910,08/03/2021 10:04,14586,United Kingdom,444,237.36
558718,01/07/2021 13:31,16589,United Kingdom,112,117.68
561894,31/07/2021 15:00,14456,United Kingdom,480,494.27
551152,26/04/2021 14:47,13230,United Kingdom,260,366.96
540972,12/01/2021 14:13,12437,France,134,392.7
552644,10/05/2021 13:25,15063,United Kingdom,56,370.8
545408,02/03/2021 12:10,15067,United Kingdom,335,848.05
560826,21/07/2021 11:30,18073,United Kingdom,418,512.94
550641,19/04/2021 15:53,,United Kingdom,4,4.2
567642,21/09/2021 14:15,12409,Switzerland,1,4.95
568209,25/09/2021 15:43,13089,United Kingdom,132,234.6
557744,22/06/2021 12:09,15194,United Kingdom,386,406.33
549975,13/04/2021 14:38,16175,United Kingdom,100,272.86
537967,09/12/2020 11:31,12494,France,9,57.6
563031,11/08/2021 14:38,13263,United Kingdom,81,137.5
539475,19/12/2020 14:41,16686,United Kingdom,319,364.98
539456,17/12/2020 17:23,16885,United Kingdom,37,190.65
536616,02/12/2020 10:10,17925,United Kingdom,72,244.08
562102,02/08/2021 14:21,13089,United Kingdom,906,1490.82
541789,21/01/2021 13:07,14088,United Kingdom,1927,7544.91
569006,29/09/2021 18:30,16268,United Kingdom,68,173.89
560915,21/07/2021 18:19,13313,United Kingdom,156,308.6
551287,27/04/2021 14:17,17961,United Kingdom,20,15.4
572732,25/10/2021 15:21,18079,United Kingdom,2017,964.99
539014,15/12/2020 13:37,17692,United Kingdom,384,343.26
553182,15/05/2021 12:21,17107,United Kingdom,1025,2423.6
579093,28/11/2021 10:54,13081,United Kingdom,1322,2123.92
545159,28/02/2021 13:31,12748,United Kingdom,17,13.05
559606,11/07/2021 11:38,14606,United Kingdom,68,114.11
553671,18/05/2021 12:37,13659,United Kingdom,322,527.8
581420,08/12/2021 15:09,16358,United Kingdom,432,433.16
576644,16/11/2021 10:01,,United Kingdom,684,5508.52
564724,28/08/2021 12:16,15555,United Kingdom,260,264.73
556914,15/06/2021 13:34,12877,United Kingdom,177,276.79
566924,15/09/2021 15:17,,United Kingdom,15,0
576677,16/11/2021 12:03,16393,United Kingdom,143,319.86
559904,13/07/2021 13:20,13149,United Kingdom,282,506.16
573981,02/11/2021 11:05,,United Kingdom,26,0
575390,09/11/2021 15:31,12971,United Kingdom,60,55.32
562579,07/08/2021 13:30,16950,United Kingdom,305,606.41
569583,05/10/2021 11:17,15039,United Kingdom,1,2.95
574731,06/11/2021 15:09,17831,United Kingdom,12,35.4
537257,06/12/2020 11:10,17691,United Kingdom,58,142.5
540533,09/01/2021 14:12,15005,United Kingdom,67,141.05
556069,08/06/2021 14:41,,United Kingdom,145,0
575297,09/11/2021 12:26,15134,United Kingdom,50,172.14
558763,03/07/2021 13:08,12841,United Kingdom,160,209.52
570498,11/10/2021 09:10,16136,United Kingdom,260,406.74
541505,18/01/2021 15:58,15939,United Kingdom,1,15
539045,15/12/2020 15:48,,United Kingdom,25,19.25
572196,21/10/2021 11:54,18102,United Kingdom,2782,7398.54
580277,02/12/2021 13:02,16474,United Kingdom,47,121.11
563954,22/08/2021 10:59,16652,United Kingdom,613,1388.27
556330,10/06/2021 11:29,17797,United Kingdom,249,272.41
569417,04/10/2021 10:29,17629,United Kingdom,372,593.79
542800,01/02/2021 11:16,14606,United Kingdom,2,3.67
578327,23/11/2021 17:55,,United Kingdom,145,0
538999,15/12/2020 12:09,16003,United Kingdom,184,1181
561910,01/08/2021 10:23,17053,United Kingdom,122,498.48
541854,23/01/2021 14:58,18283,United Kingdom,67,106.55
549281,07/04/2021 13:19,17735,United Kingdom,330,571.3
552730,11/05/2021 10:42,16837,United Kingdom,260,519.6
548498,31/03/2021 13:46,16681,United Kingdom,246,301.6
558699,01/07/2021 12:17,12494,France,79,153.22
538944,15/12/2020 11:21,13295,United Kingdom,82,201.2
548624,01/04/2021 12:12,,United Kingdom,5,14.43
553179,15/05/2021 11:30,15440,United Kingdom,78,125.8
555550,05/06/2021 13:29,15245,United Kingdom,408,486.24
558879,04/07/2021 14:07,12921,United Kingdom,204,369.56
564856,31/08/2021 09:11,12477,Germany,1151,4257.06
581449,08/12/2021 17:37,12748,United Kingdom,22,138.82
547723,25/03/2021 10:39,,United Kingdom,3,15.85
554379,24/05/2021 11:35,14047,United Kingdom,100,339.7
557799,23/06/2021 09:53,14854,United Kingdom,603,726.85
563833,19/08/2021 12:49,14755,United Kingdom,190,315.5
574071,02/11/2021 14:57,12654,Germany,64,171.23
547705,24/03/2021 18:20,14056,United Kingdom,164,229.49
539320,16/12/2020 19:16,14911,EIRE,358,707.06
575631,10/11/2021 13:41,15184,United Kingdom,150,171.53
569210,02/10/2021 11:41,13681,United Kingdom,152,327.62
563700,18/08/2021 13:55,,United Kingdom,145,0
581496,09/12/2021 10:20,16558,United Kingdom,496,598.97
545234,01/03/2021 10:26,18075,United Kingdom,109,256.85
551424,28/04/2021 14:34,12748,United Kingdom,1,16.95
540023,04/01/2021 12:58,15039,United Kingdom,330,794.66
552721,11/05/2021 09:55,14691,United Kingdom,162,439.6
559629,11/07/2021 11:58,14690,United Kingdom,85,216.71
565057,31/08/2021 17:12,,United Kingdom,145,0
575612,10/11/2021 12:47,17416,United Kingdom,699,1014.61
551460,28/04/2021 16:05,,United Kingdom,27,0
565306,02/09/2021 12:20,,United Kingdom,145,0
542872,01/02/2021 12:42,15939,United Kingdom,240,354.24
556296,10/06/2021 09:44,15114,United Kingdom,350,309.34
556052,08/06/2021 13:14,13742,United Kingdom,10,14.5
551535,01/05/2021 15:33,17615,United Kingdom,69,153.75
562106,02/08/2021 15:19,14076,United Kingdom,81,122.47
540675,10/01/2021 16:05,,United Kingdom,40,0
539087,16/12/2020 09:44,13093,United Kingdom,566,1168.2
550988,21/04/2021 18:10,14231,United Kingdom,176,309
538892,14/12/2020 16:53,16422,United Kingdom,12,17.4
559665,11/07/2021 13:35,12556,Spain,166,312.9
553199,15/05/2021 15:14,17758,United Kingdom,133,268.58
561924,01/08/2021 12:27,,United Kingdom,145,0
575476,09/11/2021 16:10,15046,United Kingdom,469,453.23
544341,18/02/2021 09:43,13012,United Kingdom,165,377.27
554313,23/05/2021 15:28,,United Kingdom,145,0
545160,28/02/2021 13:31,,United Kingdom,5,48
547687,24/03/2021 14:52,15078,United Kingdom,222,356.3
580087,01/12/2021 14:27,,United Kingdom,145,0
579256,29/11/2021 08:07,13349,United Kingdom,225,247.32
540040,04/01/2021 14:20,12483,Sweden,293,547.56
546112,09/03/2021 12:44,15769,United Kingdom,200,330
555876,07/06/2021 15:28,15799,United Kingdom,358,161.02
551393,28/04/2021 12:22,14973,United Kingdom,51,654.6
568511,27/09/2021 12:26,16422,United Kingdom,168,109.2
536971,03/12/2020 13:40,12779,Poland,140,248.16
572442,24/10/2021 12:09,12546,Spain,158,401.3
565261,02/09/2021 10:53,12474,Germany,314,465.68
547881,27/03/2021 16:08,13110,United Kingdom,67,192.34
554415,24/05/2021 12:10,18202,United Kingdom,298,747.24
573745,01/11/2021 08:53,17419,United Kingdom,127,318.41
540906,12/01/2021 11:51,16701,United Kingdom,332,366.12
558461,29/06/2021 15:03,13263,United Kingdom,104,185.85
569481,04/10/2021 12:43,15255,United Kingdom,489,890.85
546917,18/03/2021 09:17,14911,EIRE,265,743.71
558263,28/06/2021 08:50,14646,Netherlands,424,1113.6
569014,30/09/2021 09:05,18053,United Kingdom,302,300.02
542884,01/02/2021 13:08,,United Kingdom,145,0
548726,04/04/2021 09:38,13767,United Kingdom,146,367.74
545602,04/03/2021 11:49,17315,United Kingdom,87,109.16
578677,24/11/2021 19:30,15750,United Kingdom,121,187.14
568182,25/09/2021 13:47,13079,United Kingdom,22,112.9
564753,30/08/2021 10:20,13709,United Kingdom,443,612.09
555523,05/06/2021 11:36,12468,Germany,239,508.95
554155,23/05/2021 11:26,12757,Portugal,1,1241.98
537648,07/12/2020 15:48,12839,United Kingdom,271,402.61
577858,22/11/2021 11:24,16365,United Kingdom,63,396.65
539325,17/12/2020 08:20,13004,United Kingdom,255,357.01
572540,24/10/2021 16:17,,United Kingdom,392,2900.83
544688,23/02/2021 08:29,18151,United Kingdom,111,312.55
538683,13/12/2020 17:40,14525,United Kingdom,312,462.3
579492,29/11/2021 15:23,12670,France,303,696.12
536821,02/12/2020 17:17,17757,United Kingdom,80,143.45
579017,28/11/2021 10:02,15571,United Kingdom,51,130.05
581141,07/12/2021 13:35,14132,United Kingdom,315,315.13
556432,10/06/2021 13:59,16184,United Kingdom,139,299.67
542224,26/01/2021 12:45,17888,United Kingdom,112,92.7
554854,27/05/2021 09:39,16369,United Kingdom,199,354.45
549441,08/04/2021 12:43,17162,United Kingdom,2,9.9
570848,12/10/2021 14:42,15473,United Kingdom,40,102
579142,28/11/2021 13:06,16744,United Kingdom,210,283
548150,29/03/2021 12:55,17315,United Kingdom,144,142.28
577230,18/11/2021 12:08,18034,United Kingdom,177,158.53
550264,15/04/2021 12:05,13426,United Kingdom,108,339.2
569136,30/09/2021 14:41,15834,United Kingdom,284,441.93
575177,08/11/2021 18:41,,United Kingdom,1034,3487.08
581345,08/12/2021 12:15,17315,United Kingdom,131,190.18
542636,31/01/2021 10:44,18239,United Kingdom,42,56.1
544392,18/02/2021 11:54,14680,United Kingdom,1223,2807.31
572999,27/10/2021 11:47,14560,United Kingdom,21,95.23
565588,05/09/2021 13:50,16918,United Kingdom,231,299.67
553395,16/05/2021 16:47,,United Kingdom,145,0
563982,22/08/2021 11:17,14397,United Kingdom,104,174.96
537422,06/12/2020 15:27,17812,United Kingdom,144,217.55
566293,11/09/2021 15:35,14533,United Kingdom,555,408.38
553900,19/05/2021 17:47,12353,Bahrain,20,89
565595,05/09/2021 14:13,13192,United Kingdom,297,447.62
558888,04/07/2021 15:29,14056,United Kingdom,285,659.08
548544,31/03/2021 18:49,14525,United Kingdom,288,353.45
536876,03/12/2020 11:36,,United Kingdom,1641,7257.08
550607,19/04/2021 12:17,16919,United Kingdom,68,232.22
537603,07/12/2020 12:49,14673,United Kingdom,213,373.49
544339,18/02/2021 09:04,15228,United Kingdom,751,904.85
581516,09/12/2021 11:26,14422,United Kingdom,179,382.01
545575,03/03/2021 18:28,13014,United Kingdom,146,515.38
549455,08/04/2021 14:18,,United Kingdom,145,0
537880,09/12/2020 09:14,12963,United Kingdom,172,365.8
570096,07/10/2021 11:58,15311,United Kingdom,160,291.26
551721,03/05/2021 16:49,14711,United Kingdom,95,288.75
540645,10/01/2021 14:20,14060,United Kingdom,522,402.66
572918,26/10/2021 16:43,14379,United Kingdom,164,237.12
549514,08/04/2021 15:09,,United Kingdom,145,0
558045,24/06/2021 13:35,12615,France,413,634.74
557492,20/06/2021 15:08,13717,United Kingdom,535,183.63
562937,10/08/2021 17:13,,United Kingdom,1,1.65
572679,25/10/2021 13:47,17024,United Kingdom,24,39.6
554550,25/05/2021 09:57,,United Kingdom,1300,0
547359,22/03/2021 12:27,15719,United Kingdom,225,326.8
543008,02/02/2021 13:07,13824,United Kingdom,292,442.88
562718,08/08/2021 16:07,18241,United Kingdom,84,169.4
558046,24/06/2021 13:47,,EIRE,257,542.2
555843,07/06/2021 13:00,12584,Italy,31,159.11
553036,13/05/2021 08:09,15129,United Kingdom,344,340.88
566631,14/09/2021 10:34,15622,United Kingdom,12,42.24
566092,09/09/2021 10:42,13823,United Kingdom,325,650.42
554013,20/05/2021 13:13,13308,United Kingdom,519,814.95
557215,17/06/2021 12:22,17677,United Kingdom,90,68.22
542246,26/01/2021 15:31,15227,United Kingdom,173,318.23
560537,19/07/2021 12:19,17779,United Kingdom,248,323.09
547378,22/03/2021 14:56,14051,United Kingdom,162,905.1
565993,08/09/2021 11:46,13013,United Kingdom,86,303.3
570249,10/10/2021 08:58,17509,United Kingdom,500,898.14
553074,13/05/2021 11:45,15529,United Kingdom,425,413.37
541835,23/01/2021 10:15,17243,United Kingdom,56,161.8
539987,23/12/2020 15:32,12748,United Kingdom,1,6.95
577130,17/11/2021 19:58,15861,United Kingdom,1,165
559668,11/07/2021 13:40,13394,United Kingdom,406,301.26
581451,08/12/2021 17:57,17144,United Kingdom,132,388.68
549911,13/04/2021 08:26,14060,United Kingdom,493,446.7
567880,22/09/2021 14:56,15398,United Kingdom,375,634.85
555351,02/06/2021 12:37,13408,United Kingdom,212,397.8
557237,17/06/2021 14:46,17204,United Kingdom,30,68.9
566164,09/09/2021 11:56,,United Kingdom,640,2842.46
556507,13/06/2021 09:55,12567,France,557,1650.1
570792,12/10/2021 12:01,12709,Germany,328,533.12
567862,22/09/2021 14:02,,United Kingdom,145,0
563028,11/08/2021 14:16,17629,United Kingdom,31,83.25
562621,08/08/2021 12:36,14415,United Kingdom,194,364.26
565798,07/09/2021 10:15,,United Kingdom,1,0
574587,06/11/2021 10:29,14936,Channel Islands,616,1228.24
566274,11/09/2021 13:58,13884,United Kingdom,149,344.25
571266,16/10/2021 11:41,17769,United Kingdom,133,437.86
555330,02/06/2021 11:11,,United Kingdom,145,0
555245,01/06/2021 14:12,14800,United Kingdom,198,198.46
547002,18/03/2021 14:02,12878,United Kingdom,212,315.18
564356,24/08/2021 15:47,13969,United Kingdom,426,706.22
572128,21/10/2021 09:23,15782,United Kingdom,76,526
566481,13/09/2021 09:33,15769,United Kingdom,700,1253
551747,04/05/2021 11:00,14298,United Kingdom,4760,2805.28
547995,29/03/2021 10:20,,United Kingdom,145,0
553728,18/05/2021 17:17,,United Kingdom,2,0
541409,17/01/2021 15:50,13246,United Kingdom,340,347.04
544450,20/02/2021 12:23,17811,United Kingdom,497,1271.55
554984,29/05/2021 12:19,17152,United Kingdom,40,218
559532,10/07/2021 12:07,14808,United Kingdom,29,13.01
555505,03/06/2021 15:48,,United Kingdom,145,0
548394,30/03/2021 17:18,,United Kingdom,145,0
555850,07/06/2021 13:35,16550,United Kingdom,320,387.42
557770,22/06/2021 14:41,14643,United Kingdom,429,335.87
577500,20/11/2021 12:30,14052,United Kingdom,89,225.36
566818,15/09/2021 11:20,13104,United Kingdom,144,202.56
566479,13/09/2021 09:07,13831,United Kingdom,104,340.2
545334,01/03/2021 16:34,15750,United Kingdom,257,272.05
567340,19/09/2021 15:02,12540,Spain,565,971.65
556792,14/06/2021 13:52,17043,United Kingdom,195,150.37
570263,10/10/2021 10:00,,United Kingdom,2,0
550517,19/04/2021 08:17,14352,United Kingdom,316,614.02
550906,21/04/2021 12:34,14298,United Kingdom,2460,1368.16
577545,20/11/2021 14:43,16931,United Kingdom,240,299.09
556722,14/06/2021 11:23,17428,United Kingdom,90,236.28
545348,02/03/2021 10:49,12913,United Kingdom,87,134.97
562443,04/08/2021 18:37,17723,United Kingdom,150,622.5
566717,14/09/2021 12:14,17841,United Kingdom,107,237.19
578015,22/11/2021 12:58,12971,United Kingdom,408,291.36
576587,15/11/2021 14:23,18123,United Kingdom,202,265.96
540770,11/01/2021 10:40,13468,United Kingdom,49,145.75
544168,16/02/2021 13:16,13798,United Kingdom,144,314.4
579807,30/11/2021 15:50,15046,United Kingdom,183,315.66
557960,23/06/2021 19:46,15453,United Kingdom,86,147.94
575988,13/11/2021 14:18,13018,United Kingdom,54,108.3
567515,20/09/2021 15:29,16839,United Kingdom,72,351.9
559041,05/07/2021 15:33,,United Kingdom,18,117.84
578311,23/11/2021 16:22,15253,United Kingdom,10,20.8
580595,05/12/2021 10:38,14194,United Kingdom,224,484.1
574751,07/11/2021 09:13,17164,United Kingdom,27,44.85
548654,01/04/2021 13:47,12569,Germany,115,348.68
567614,21/09/2021 11:55,16103,United Kingdom,168,256.74
553317,16/05/2021 12:04,16705,United Kingdom,108,343.44
556784,14/06/2021 13:15,14461,United Kingdom,326,969.99
566600,13/09/2021 15:41,13704,United Kingdom,274,417.08
536748,02/12/2020 13:45,15107,United Kingdom,26,116
571280,16/10/2021 13:08,18122,United Kingdom,202,442.88
549525,08/04/2021 15:44,,United Kingdom,280,1053.98
569556,05/10/2021 08:50,14936,Channel Islands,725,1105.16
578362,24/11/2021 10:39,12913,United Kingdom,551,1082.14
570424,10/10/2021 13:41,17372,United Kingdom,72,156.61
550183,14/04/2021 17:58,14105,United Kingdom,800,1266.23
574343,04/11/2021 10:11,12576,Poland,302,379.28
567942,22/09/2021 19:03,15804,United Kingdom,51,142.27
565466,05/09/2021 09:48,12422,Australia,82,147.7
570719,12/10/2021 10:45,17913,United Kingdom,189,193.55
564352,24/08/2021 15:04,14262,United Kingdom,184,309.5
555526,05/06/2021 11:42,14364,United Kingdom,352,645.3
581358,08/12/2021 12:30,17436,United Kingdom,42,93.9
565725,06/09/2021 11:55,13949,United Kingdom,542,537.9
556222,09/06/2021 14:23,17522,United Kingdom,539,539.12
563915,21/08/2021 13:24,14224,United Kingdom,122,186.62
543271,04/02/2021 17:26,,United Kingdom,145,0
549295,07/04/2021 19:49,,United Kingdom,418,1633.13
542621,31/01/2021 09:05,12528,Germany,281,493.53
546530,14/03/2021 13:25,17404,Sweden,5156,4400.28
574728,06/11/2021 15:02,13719,United Kingdom,264,330.79
552946,12/05/2021 11:50,12683,France,106,296.53
561489,27/07/2021 13:52,,United Kingdom,145,0
549835,12/04/2021 13:24,17511,United Kingdom,990,1444.66
549043,05/04/2021 17:26,,United Kingdom,145,0
545019,25/02/2021 13:56,15093,United Kingdom,813,759.08
581574,09/12/2021 12:09,12526,Germany,88,277.08
545991,08/03/2021 13:12,15311,United Kingdom,565,896.71
542085,25/01/2021 12:33,14534,United Kingdom,153,355.12
549524,08/04/2021 15:42,,United Kingdom,380,1407.59
560248,17/07/2021 12:24,16255,United Kingdom,330,438.76
548912,05/04/2021 09:32,16586,United Kingdom,95,463.95
572665,25/10/2021 13:02,,United Kingdom,1,4.48
573874,01/11/2021 12:45,13868,United Kingdom,464,507.54
581383,08/12/2021 13:04,15399,United Kingdom,188,266.64
574103,03/11/2021 10:30,13636,United Kingdom,253,302.57
550328,17/04/2021 13:18,17582,United Kingdom,123,175.27
561468,27/07/2021 13:00,12709,Germany,227,440.7
561799,29/07/2021 13:46,15776,United Kingdom,138,241.62
566193,09/09/2021 13:37,14961,United Kingdom,517,1010.95
555492,03/06/2021 14:24,16967,United Kingdom,333,319.02
556720,14/06/2021 11:22,17428,United Kingdom,84,372.6
546028,09/03/2021 08:33,17049,United Kingdom,314,924.54
554378,24/05/2021 11:35,,United Kingdom,3,0
547810,25/03/2021 14:00,,United Kingdom,17,35.17
543798,13/02/2021 11:13,15058,United Kingdom,86,178.75
580672,05/12/2021 14:29,17920,United Kingdom,236,303.29
538810,14/12/2020 12:18,14871,United Kingdom,38,140.4
566276,11/09/2021 14:00,13450,United Kingdom,348,305.82
541488,18/01/2021 13:34,15061,United Kingdom,518,780.5
549249,07/04/2021 12:04,12423,Belgium,248,255.36
554436,24/05/2021 12:18,,United Kingdom,8,20.15
559682,11/07/2021 14:55,17337,United Kingdom,25,32.95
544283,17/02/2021 12:27,13668,United Kingdom,887,1131.46
562855,10/08/2021 10:16,,United Kingdom,145,0
558446,29/06/2021 13:40,,United Kingdom,145,0
558759,03/07/2021 12:36,13148,United Kingdom,186,247.52
537377,06/12/2020 13:01,15882,United Kingdom,116,270.52
561453,27/07/2021 11:47,13183,United Kingdom,192,353.76
570086,07/10/2021 11:22,17086,United Kingdom,343,412.47
548873,04/04/2021 15:10,12971,United Kingdom,92,214.2
563895,21/08/2021 10:35,18229,United Kingdom,220,495.4
563383,16/08/2021 10:52,14407,United Kingdom,1,15
559352,07/07/2021 17:47,17837,United Kingdom,27,126.45
557756,22/06/2021 13:18,,United Kingdom,145,0
544899,24/02/2021 12:32,13118,United Kingdom,97,190.93
580101,01/12/2021 15:12,15144,United Kingdom,202,525.9
549445,08/04/2021 13:01,17809,United Kingdom,40,270
576667,16/11/2021 11:48,12963,United Kingdom,262,498.06
549570,10/04/2021 15:19,17550,United Kingdom,59,156.22
567374,20/09/2021 09:40,15341,United Kingdom,812,2020.52
560437,18/07/2021 16:05,13940,United Kingdom,100,218.62
551414,28/04/2021 13:35,15622,United Kingdom,867,1537.2
551327,27/04/2021 16:01,,United Kingdom,145,0
551774,04/05/2021 11:12,14606,United Kingdom,50,109.38
540121,05/01/2021 10:35,16145,United Kingdom,238,366.06
554080,22/05/2021 11:42,16931,United Kingdom,184,230.61
566022,08/09/2021 12:47,13925,United Kingdom,10,49.5
542598,30/01/2021 10:43,14805,United Kingdom,29,109.25
536810,02/12/2020 16:50,15299,United Kingdom,204,303.96
555821,07/06/2021 12:01,,United Kingdom,145,0
548289,30/03/2021 11:48,13988,United Kingdom,426,631.06
548684,01/04/2021 16:46,,United Kingdom,145,0
567309,19/09/2021 13:39,12901,United Kingdom,1788,1519.8
543182,04/02/2021 10:39,,United Kingdom,18,110.99
576361,14/11/2021 17:10,14910,United Kingdom,6,7.5
571193,14/10/2021 11:56,15484,United Kingdom,264,394.16
574679,06/11/2021 12:38,12645,Germany,259,464.32
553035,12/05/2021 20:13,17337,United Kingdom,277,500.9
556302,10/06/2021 10:24,15267,United Kingdom,488,1035.76
567428,20/09/2021 11:35,14911,EIRE,342,849.92
553125,13/05/2021 12:13,17139,United Kingdom,212,507.14
581014,07/12/2021 09:34,16458,United Kingdom,86,175.5
555241,01/06/2021 13:32,14377,United Kingdom,95,302.45
580609,05/12/2021 11:41,,United Kingdom,1,0
573026,27/10/2021 13:25,17459,United Kingdom,310,356.91
542114,25/01/2021 14:00,16943,United Kingdom,97,451.03
563597,18/08/2021 06:20,14305,United Kingdom,1,4.25
543828,14/02/2021 09:45,14156,EIRE,939,2024.57
554674,25/05/2021 16:01,14522,United Kingdom,168,278.63
540375,06/01/2021 17:26,,United Kingdom,1,12.75
551326,27/04/2021 15:51,,United Kingdom,145,0
579003,28/11/2021 08:48,14741,United Kingdom,166,231.95
543922,14/02/2021 14:13,,United Kingdom,1,10.65
549964,13/04/2021 14:12,13122,United Kingdom,537,903.67
576406,15/11/2021 11:17,13692,United Kingdom,491,616.74
573196,28/10/2021 11:41,15028,United Kingdom,15,18.75
541685,20/01/2021 15:41,,United Kingdom,145,0
579870,30/11/2021 16:47,12437,France,99,292.41
556472,12/06/2021 11:48,16633,United Kingdom,124,255.8
544322,17/02/2021 15:50,14211,United Kingdom,156,145.2
561627,28/07/2021 14:08,12453,Austria,473,707.09
571828,19/10/2021 11:52,16440,United Kingdom,542,1103.36
550618,19/04/2021 13:09,14156,EIRE,234,367.62
554962,27/05/2021 15:24,,United Kingdom,2,0
558237,27/06/2021 15:04,12867,United Kingdom,592,613.91
551462,28/04/2021 16:11,15210,United Kingdom,228,331.18
556969,16/06/2021 10:11,16257,United Kingdom,2,46.95
550499,18/04/2021 15:16,,United Kingdom,303,1191.41
551085,26/04/2021 12:29,14854,United Kingdom,295,535.97
553037,13/05/2021 08:10,12471,Germany,292,774.6
550289,15/04/2021 14:32,13880,United Kingdom,193,291.63
564561,26/08/2021 09:55,13340,United Kingdom,924,957.24
581144,07/12/2021 13:46,14085,United Kingdom,275,230.7
558120,27/06/2021 09:12,,United Kingdom,35,214.77
537599,07/12/2020 12:37,17954,United Kingdom,2,19.9
543245,04/02/2021 14:08,16725,United Kingdom,47,123.78
547496,23/03/2021 12:13,18075,United Kingdom,152,261.68
558470,29/06/2021 15:33,16801,United Kingdom,15,140.85
554043,20/05/2021 14:47,16832,United Kingdom,8,77.75
570640,11/10/2021 12:38,12474,Germany,254,522.36
